Short Lead,Extender Lead,Off Lead,Total,Day,Park,Sunrise,Darkness,Session,Time,Type
0,0,1,1,1,2,17.98333333,-0.983333333,Evening,17:00,DogCounts
0,0,0,0,1,2,17.98333333,-0.95,Evening,17:02,DogCounts
2,0,0,2,1,2,17.98333333,-0.916666666,Evening,17:04,DogCounts
0,0,0,0,1,2,17.98333333,-0.883333333,Evening,17:06,DogCounts
0,0,0,0,1,2,17.98333333,-0.85,Evening,17:08,DogCounts
0,0,0,0,1,2,17.98333333,-0.816666666,Evening,17:10,DogCounts
0,1,1,2,1,2,17.98333333,-0.783333333,Evening,17:12,DogCounts
1,0,1,2,1,2,17.98333333,-0.75,Evening,17:14,DogCounts
0,0,0,0,1,2,17.98333333,-0.716666666,Evening,17:16,DogCounts
0,0,0,0,1,2,17.98333333,-0.683333333,Evening,17:18,DogCounts
0,0,0,0,1,2,17.98333333,-0.65,Evening,17:20,DogCounts
0,0,0,0,1,2,17.98333333,-0.616666666,Evening,17:22,DogCounts
0,1,0,1,1,2,17.98333333,-0.583333333,Evening,17:24,DogCounts
0,1,0,1,1,2,17.98333333,-0.55,Evening,17:26,DogCounts
0,1,1,2,1,2,17.98333333,-0.516666666,Evening,17:28,DogCounts
0,0,0,0,1,2,17.98333333,-0.483333333,Evening,17:30,DogCounts
0,0,0,0,1,2,17.98333333,-0.45,Evening,17:32,DogCounts
1,0,0,1,1,3,17.98333333,-0.133333333,Evening,17:51,DogCounts
0,0,1,1,1,3,17.98333333,-0.1,Evening,17:53,DogCounts
0,1,1,2,1,3,17.98333333,-0.066666666,Evening,17:55,DogCounts
0,0,0,0,1,3,17.98333333,-0.033333333,Evening,17:57,DogCounts
0,0,0,0,1,3,17.98333333,0,Evening,17:59,DogCounts
0,0,0,0,1,3,17.98333333,0.033333334,Evening,18:01,DogCounts
0,0,0,0,1,3,17.98333333,0.066666667,Evening,18:03,DogCounts
0,0,0,0,1,3,17.98333333,0.1,Evening,18:05,DogCounts
0,0,0,0,1,3,17.98333333,0.133333334,Evening,18:07,DogCounts
0,0,0,0,1,3,17.98333333,0.166666667,Evening,18:09,DogCounts
0,0,0,0,1,3,17.98333333,0.2,Evening,18:11,DogCounts
0,0,0,0,1,3,17.98333333,0.233333334,Evening,18:13,DogCounts
0,1,0,1,1,3,17.98333333,0.266666667,Evening,18:15,DogCounts
0,0,1,1,1,3,17.98333333,0.3,Evening,18:17,DogCounts
1,0,0,1,1,3,17.98333333,0.333333334,Evening,18:19,DogCounts
0,0,0,0,1,3,17.98333333,0.366666667,Evening,18:21,DogCounts
0,0,0,0,1,3,17.98333333,0.4,Evening,18:23,DogCounts
0,0,0,0,1,1,17.98333333,0.916666667,Evening,18:54,DogCounts
0,0,0,0,1,1,17.98333333,0.95,Evening,18:56,DogCounts
0,0,0,0,1,1,17.98333333,0.983333334,Evening,18:58,DogCounts
0,0,0,0,1,1,17.98333333,1.016666667,Evening,19:00,DogCounts
0,0,0,0,1,1,17.98333333,1.05,Evening,19:02,DogCounts
0,0,0,0,1,1,17.98333333,1.083333334,Evening,19:04,DogCounts
0,0,0,0,1,1,17.98333333,1.116666667,Evening,19:06,DogCounts
0,0,0,0,1,1,17.98333333,1.15,Evening,19:08,DogCounts
0,0,0,0,1,1,17.98333333,1.183333334,Evening,19:10,DogCounts
0,0,0,0,1,1,17.98333333,1.216666667,Evening,19:12,DogCounts
0,0,0,0,1,1,17.98333333,1.25,Evening,19:14,DogCounts
0,0,0,0,1,1,17.98333333,1.283333334,Evening,19:16,DogCounts
0,0,0,0,1,1,17.98333333,1.316666667,Evening,19:18,DogCounts
0,0,0,0,1,1,17.98333333,1.35,Evening,19:20,DogCounts
0,0,0,0,1,1,17.98333333,1.383333334,Evening,19:22,DogCounts
0,0,0,0,1,1,17.98333333,1.416666667,Evening,19:24,DogCounts
0,0,0,0,1,1,17.98333333,1.45,Evening,19:26,DogCounts
0,0,0,0,1,1,17.98333333,1.483333334,Evening,19:28,DogCounts
0,0,0,0,1,1,17.98333333,1.516666667,Evening,19:30,DogCounts
0,0,0,0,1,1,17.98333333,1.55,Evening,19:32,DogCounts
0,0,0,0,1,1,17.98333333,1.583333334,Evening,19:34,DogCounts
0,0,0,0,3,2,7.866666667,-1.283333334,Morning,6:35,DogCounts
0,0,0,0,3,2,7.866666667,-1.25,Morning,6:37,DogCounts
0,0,0,0,3,2,7.866666667,-1.216666667,Morning,6:39,DogCounts
0,0,0,0,3,2,7.866666667,-1.183333334,Morning,6:41,DogCounts
0,0,0,0,3,2,7.866666667,-1.15,Morning,6:43,DogCounts
0,0,0,0,3,2,7.866666667,-1.116666667,Morning,6:45,DogCounts
0,0,0,0,3,2,7.866666667,-1.083333334,Morning,6:47,DogCounts
0,0,0,0,3,2,7.866666667,-1.05,Morning,6:49,DogCounts
0,0,0,0,3,2,7.866666667,-1.016666667,Morning,6:51,DogCounts
0,0,0,0,3,2,7.866666667,-0.983333334,Morning,6:53,DogCounts
0,0,0,0,3,2,7.866666667,-0.95,Morning,6:55,DogCounts
0,0,0,0,3,2,7.866666667,-0.916666667,Morning,6:57,DogCounts
0,0,0,0,3,2,7.866666667,-0.883333334,Morning,6:59,DogCounts
0,0,1,1,3,2,7.866666667,-0.85,Morning,7:01,DogCounts
0,0,0,0,3,2,7.866666667,-0.816666667,Morning,7:03,DogCounts
0,0,0,0,3,2,7.866666667,-0.783333334,Morning,7:05,DogCounts
0,0,0,0,3,2,7.866666667,-0.75,Morning,7:07,DogCounts
0,0,0,0,3,2,7.866666667,-0.716666667,Morning,7:09,DogCounts
0,0,0,0,3,2,7.866666667,-0.683333334,Morning,7:11,DogCounts
0,0,2,2,3,2,7.866666667,-0.65,Morning,7:13,DogCounts
0,0,0,0,3,2,7.866666667,-0.616666667,Morning,7:15,DogCounts
0,0,0,0,3,2,7.866666667,-0.583333334,Morning,7:17,DogCounts
0,0,1,1,3,2,7.866666667,-0.55,Morning,7:19,DogCounts
0,1,0,1,3,3,7.866666667,-0.116666667,Morning,7:45,DogCounts
0,0,0,0,3,3,7.866666667,-0.083333334,Morning,7:47,DogCounts
0,0,0,0,3,3,7.866666667,-0.05,Morning,7:49,DogCounts
0,0,0,0,3,3,7.866666667,-0.016666667,Morning,7:51,DogCounts
0,0,0,0,3,3,7.866666667,0.016666666,Morning,7:53,DogCounts
0,0,0,0,3,3,7.866666667,0.05,Morning,7:55,DogCounts
0,0,0,0,3,3,7.866666667,0.083333333,Morning,7:57,DogCounts
0,0,0,0,3,3,7.866666667,0.116666666,Morning,7:59,DogCounts
0,0,0,0,3,3,7.866666667,0.15,Morning,8:01,DogCounts
0,0,0,0,3,3,7.866666667,0.183333333,Morning,8:03,DogCounts
2,0,0,2,3,3,7.866666667,0.216666666,Morning,8:05,DogCounts
0,0,0,0,3,3,7.866666667,0.25,Morning,8:07,DogCounts
0,0,0,0,3,3,7.866666667,0.283333333,Morning,8:09,DogCounts
0,0,0,0,3,3,7.866666667,0.316666666,Morning,8:11,DogCounts
0,0,0,0,3,3,7.866666667,0.35,Morning,8:13,DogCounts
0,1,1,2,3,1,7.866666667,0.833333333,Morning,8:42,DogCounts
1,1,1,3,3,1,7.866666667,0.866666666,Morning,8:44,DogCounts
0,0,1,1,3,1,7.866666667,0.9,Morning,8:46,DogCounts
0,0,2,2,3,1,7.866666667,0.933333333,Morning,8:48,DogCounts
0,0,2,2,3,1,7.866666667,0.966666666,Morning,8:50,DogCounts
0,0,2,2,3,1,7.866666667,1,Morning,8:52,DogCounts
0,0,2,2,3,1,7.866666667,1.033333333,Morning,8:54,DogCounts
0,0,0,0,3,1,7.866666667,1.066666666,Morning,8:56,DogCounts
0,0,0,0,3,1,7.866666667,1.1,Morning,8:58,DogCounts
0,0,0,0,3,1,7.866666667,1.133333333,Morning,9:00,DogCounts
0,0,0,0,3,1,7.866666667,1.166666666,Morning,9:02,DogCounts
0,0,1,1,3,1,7.866666667,1.2,Morning,9:04,DogCounts
0,0,1,1,3,1,7.866666667,1.233333333,Morning,9:06,DogCounts
0,0,1,1,3,1,7.866666667,1.266666666,Morning,9:08,DogCounts
0,0,0,0,3,1,7.866666667,1.3,Morning,9:10,DogCounts
0,0,1,1,4,1,17.9,-0.85,Evening,17:03,DogCounts
0,0,1,1,4,1,17.9,-0.816666667,Evening,17:05,DogCounts
0,0,1,1,4,1,17.9,-0.783333333,Evening,17:07,DogCounts
0,0,0,0,4,1,17.9,-0.75,Evening,17:09,DogCounts
0,0,0,0,4,1,17.9,-0.716666667,Evening,17:11,DogCounts
1,0,0,1,4,1,17.9,-0.683333333,Evening,17:13,DogCounts
0,0,0,0,4,1,17.9,-0.65,Evening,17:15,DogCounts
0,0,0,0,4,1,17.9,-0.616666667,Evening,17:17,DogCounts
0,0,0,0,4,1,17.9,-0.583333333,Evening,17:19,DogCounts
0,0,0,0,4,1,17.9,-0.55,Evening,17:21,DogCounts
0,0,0,0,4,1,17.9,-0.516666667,Evening,17:23,DogCounts
0,0,0,0,4,1,17.9,-0.483333333,Evening,17:25,DogCounts
0,0,0,0,4,1,17.9,-0.45,Evening,17:27,DogCounts
0,0,0,0,4,1,17.9,-0.416666667,Evening,17:29,DogCounts
0,0,1,1,4,1,17.9,-0.383333333,Evening,17:31,DogCounts
2,0,1,3,4,1,17.9,-0.35,Evening,17:33,DogCounts
2,0,0,2,4,1,17.9,-0.316666667,Evening,17:35,DogCounts
0,0,1,1,4,1,17.9,-0.283333333,Evening,17:37,DogCounts
0,0,1,1,4,1,17.9,-0.25,Evening,17:39,DogCounts
0,0,0,0,4,1,17.9,-0.216666667,Evening,17:41,DogCounts
0,0,0,0,4,2,17.9,0.066666667,Evening,17:58,DogCounts
1,0,3,4,4,2,17.9,0.1,Evening,18:00,DogCounts
0,0,1,1,4,2,17.9,0.133333333,Evening,18:02,DogCounts
1,0,0,1,4,2,17.9,0.166666667,Evening,18:04,DogCounts
0,0,0,0,4,2,17.9,0.2,Evening,18:06,DogCounts
0,1,1,2,4,2,17.9,0.233333333,Evening,18:08,DogCounts
1,1,0,2,4,2,17.9,0.266666667,Evening,18:10,DogCounts
0,0,0,0,4,2,17.9,0.3,Evening,18:12,DogCounts
0,0,0,0,4,2,17.9,0.333333333,Evening,18:14,DogCounts
0,0,1,1,4,2,17.9,0.366666667,Evening,18:16,DogCounts
1,0,1,2,4,2,17.9,0.4,Evening,18:18,DogCounts
0,0,0,0,4,2,17.9,0.433333333,Evening,18:20,DogCounts
0,0,0,0,4,2,17.9,0.466666667,Evening,18:22,DogCounts
1,0,1,2,4,2,17.9,0.5,Evening,18:24,DogCounts
1,0,0,1,4,2,17.9,0.533333333,Evening,18:26,DogCounts
0,0,2,2,4,2,17.9,0.566666667,Evening,18:28,DogCounts
0,0,0,0,4,2,17.9,0.6,Evening,18:30,DogCounts
1,0,4,5,4,2,17.9,0.633333333,Evening,18:32,DogCounts
0,0,0,0,4,3,17.9,1.016666667,Evening,18:55,DogCounts
0,0,0,0,4,3,17.9,1.05,Evening,18:57,DogCounts
0,0,0,0,4,3,17.9,1.083333333,Evening,18:59,DogCounts
1,0,0,1,4,3,17.9,1.116666667,Evening,19:01,DogCounts
1,0,0,1,4,3,17.9,1.15,Evening,19:03,DogCounts
0,0,0,0,4,3,17.9,1.183333333,Evening,19:05,DogCounts
0,0,0,0,4,3,17.9,1.216666667,Evening,19:07,DogCounts
0,0,0,0,4,3,17.9,1.25,Evening,19:09,DogCounts
0,0,0,0,4,3,17.9,1.283333333,Evening,19:11,DogCounts
0,0,0,0,4,3,17.9,1.316666667,Evening,19:13,DogCounts
0,0,0,0,4,3,17.9,1.35,Evening,19:15,DogCounts
0,0,0,0,4,3,17.9,1.383333333,Evening,19:17,DogCounts
0,0,0,0,4,3,17.9,1.416666667,Evening,19:19,DogCounts
0,0,0,0,4,3,17.9,1.45,Evening,19:21,DogCounts
0,0,0,0,4,3,17.9,1.483333333,Evening,19:23,DogCounts
0,0,0,0,4,3,17.9,1.516666667,Evening,19:25,DogCounts
0,0,0,0,4,3,17.9,1.55,Evening,19:27,DogCounts
1,0,0,1,4,3,17.9,1.583333333,Evening,19:29,DogCounts
0,0,0,0,4,3,17.9,1.616666667,Evening,19:31,DogCounts
0,0,0,0,5,1,7.933333333,-1.266666667,Morning,6:40,DogCounts
0,0,0,0,5,1,7.933333333,-1.233333333,Morning,6:42,DogCounts
0,0,0,0,5,1,7.933333333,-1.2,Morning,6:44,DogCounts
0,0,1,1,5,1,7.933333333,-1.166666667,Morning,6:46,DogCounts
0,0,0,0,5,1,7.933333333,-1.133333333,Morning,6:48,DogCounts
0,0,0,0,5,1,7.933333333,-1.1,Morning,6:50,DogCounts
0,0,0,1,5,1,7.933333333,-1.066666667,Morning,6:52,DogCounts
1,0,0,1,5,1,7.933333333,-1.033333333,Morning,6:54,DogCounts
1,0,0,1,5,1,7.933333333,-1,Morning,6:56,DogCounts
1,0,0,0,5,1,7.933333333,-0.966666667,Morning,6:58,DogCounts
0,0,0,0,5,1,7.933333333,-0.933333333,Morning,7:00,DogCounts
0,0,0,0,5,1,7.933333333,-0.9,Morning,7:02,DogCounts
0,0,0,0,5,1,7.933333333,-0.866666667,Morning,7:04,DogCounts
0,0,0,0,5,1,7.933333333,-0.833333333,Morning,7:06,DogCounts
0,0,0,0,5,1,7.933333333,-0.8,Morning,7:08,DogCounts
0,0,0,0,5,1,7.933333333,-0.766666667,Morning,7:10,DogCounts
0,0,0,0,5,1,7.933333333,-0.733333333,Morning,7:12,DogCounts
0,0,0,0,5,1,7.933333333,-0.7,Morning,7:14,DogCounts
0,0,0,0,5,1,7.933333333,-0.666666667,Morning,7:16,DogCounts
0,0,0,0,5,2,7.933333333,-0.333333333,Morning,7:36,DogCounts
0,0,0,0,5,2,7.933333333,-0.3,Morning,7:38,DogCounts
0,0,2,2,5,2,7.933333333,-0.266666667,Morning,7:40,DogCounts
0,0,0,0,5,2,7.933333333,-0.233333333,Morning,7:42,DogCounts
0,0,2,2,5,2,7.933333333,-0.2,Morning,7:44,DogCounts
0,0,0,0,5,2,7.933333333,-0.166666667,Morning,7:46,DogCounts
0,0,0,0,5,2,7.933333333,-0.133333333,Morning,7:48,DogCounts
0,0,0,0,5,2,7.933333333,-0.1,Morning,7:50,DogCounts
0,0,0,0,5,2,7.933333333,-0.066666667,Morning,7:52,DogCounts
0,0,0,0,5,2,7.933333333,-0.033333333,Morning,7:54,DogCounts
0,0,1,1,5,2,7.933333333,3.33E-11,Morning,7:56,DogCounts
0,0,1,1,5,2,7.933333333,0.033333333,Morning,7:58,DogCounts
0,0,1,1,5,2,7.933333333,0.066666667,Morning,8:00,DogCounts
0,0,3,3,5,2,7.933333333,0.1,Morning,8:02,DogCounts
0,0,2,2,5,2,7.933333333,0.133333333,Morning,8:04,DogCounts
0,0,3,3,5,2,7.933333333,0.166666667,Morning,8:06,DogCounts
0,0,3,3,5,2,7.933333333,0.2,Morning,8:08,DogCounts
0,0,3,3,5,2,7.933333333,0.233333333,Morning,8:10,DogCounts
0,0,0,0,5,2,7.933333333,0.266666667,Morning,8:12,DogCounts
0,0,0,0,5,3,7.933333333,0.633333333,Morning,8:34,DogCounts
0,1,0,1,5,3,7.933333333,0.666666667,Morning,8:36,DogCounts
0,1,0,1,5,3,7.933333333,0.7,Morning,8:38,DogCounts
0,1,0,1,5,3,7.933333333,0.733333333,Morning,8:40,DogCounts
0,1,1,2,5,3,7.933333333,0.766666667,Morning,8:42,DogCounts
0,0,0,0,5,3,7.933333333,0.8,Morning,8:44,DogCounts
1,0,1,2,5,3,7.933333333,0.833333333,Morning,8:46,DogCounts
0,0,2,2,5,3,7.933333333,0.866666667,Morning,8:48,DogCounts
0,0,2,2,5,3,7.933333333,0.9,Morning,8:50,DogCounts
0,0,0,0,5,3,7.933333333,0.933333333,Morning,8:52,DogCounts
0,1,0,1,5,3,7.933333333,0.966666667,Morning,8:54,DogCounts
0,1,0,1,5,3,7.933333333,1,Morning,8:56,DogCounts
0,0,0,0,5,3,7.933333333,1.033333333,Morning,8:58,DogCounts
0,1,1,2,5,3,7.933333333,1.066666667,Morning,9:00,DogCounts
0,1,1,2,5,3,7.933333333,1.1,Morning,9:02,DogCounts
0,0,1,1,5,3,7.933333333,1.133333333,Morning,9:04,DogCounts
0,0,0,0,5,3,7.933333333,1.166666667,Morning,9:06,DogCounts
2,0,0,2,5,3,7.933333333,1.2,Morning,9:08,DogCounts
0,0,0,0,5,3,7.933333333,1.233333333,Morning,9:10,DogCounts
0,0,0,0,5,3,7.933333333,1.266666667,Morning,9:12,DogCounts
0,0,0,0,5,3,7.933333333,1.3,Morning,9:14,DogCounts
0,0,3,3,7,1,16.8,0.316666667,Evening,17:07,DogCounts
0,0,2,2,7,1,16.8,0.35,Evening,17:09,DogCounts
0,0,2,2,7,1,16.8,0.383333333,Evening,17:11,DogCounts
0,0,1,1,7,1,16.8,0.416666667,Evening,17:13,DogCounts
0,0,1,1,7,1,16.8,0.45,Evening,17:15,DogCounts
0,0,1,1,7,1,16.8,0.483333333,Evening,17:17,DogCounts
0,1,0,1,7,1,16.8,0.516666667,Evening,17:19,DogCounts
0,0,0,0,7,1,16.8,0.55,Evening,17:21,DogCounts
0,0,0,0,7,1,16.8,0.583333333,Evening,17:23,DogCounts
0,0,0,0,7,1,16.8,0.616666667,Evening,17:25,DogCounts
0,0,0,0,7,1,16.8,0.65,Evening,17:27,DogCounts
0,0,0,0,7,1,16.8,0.683333333,Evening,17:29,DogCounts
0,0,0,0,7,1,16.8,0.716666667,Evening,17:31,DogCounts
0,0,0,0,7,1,16.8,0.75,Evening,17:33,DogCounts
0,0,0,0,7,1,16.8,0.783333333,Evening,17:35,DogCounts
0,0,0,0,7,1,16.8,0.816666667,Evening,17:37,DogCounts
0,0,0,0,7,1,16.8,0.85,Evening,17:39,DogCounts
0,0,0,0,7,3,16.8,1.333333333,Evening,18:08,DogCounts
0,0,0,0,7,3,16.8,1.366666667,Evening,18:10,DogCounts
0,0,0,0,7,3,16.8,1.4,Evening,18:12,DogCounts
0,0,0,0,7,3,16.8,1.433333333,Evening,18:14,DogCounts
0,0,0,0,7,3,16.8,1.466666667,Evening,18:16,DogCounts
0,0,0,0,7,3,16.8,1.5,Evening,18:18,DogCounts
0,0,0,0,7,3,16.8,1.533333333,Evening,18:20,DogCounts
0,0,0,0,7,3,16.8,1.566666667,Evening,18:22,DogCounts
0,0,0,0,7,3,16.8,1.6,Evening,18:24,DogCounts
0,0,0,0,7,3,16.8,1.633333333,Evening,18:26,DogCounts
0,0,0,0,7,3,16.8,1.666666667,Evening,18:28,DogCounts
0,0,0,0,7,3,16.8,1.7,Evening,18:30,DogCounts
0,0,0,0,7,3,16.8,1.733333333,Evening,18:32,DogCounts
0,0,0,0,7,3,16.8,1.766666667,Evening,18:34,DogCounts
0,0,0,0,7,3,16.8,1.8,Evening,18:36,DogCounts
0,0,0,0,7,3,16.8,1.833333333,Evening,18:38,DogCounts
0,0,0,0,7,3,16.8,1.866666667,Evening,18:40,DogCounts
0,0,0,0,7,3,16.8,1.9,Evening,18:42,DogCounts
0,0,0,0,7,3,16.8,1.933333333,Evening,18:44,DogCounts
0,0,0,0,7,3,16.8,1.966666667,Evening,18:46,DogCounts
0,0,0,0,7,3,16.8,2,Evening,18:48,DogCounts
0,0,0,0,7,2,16.8,2.366666667,Evening,19:10,DogCounts
0,0,1,1,7,2,16.8,2.4,Evening,19:12,DogCounts
0,0,0,0,7,2,16.8,2.433333333,Evening,19:14,DogCounts
0,0,0,0,7,2,16.8,2.466666667,Evening,19:16,DogCounts
0,0,0,0,7,2,16.8,2.5,Evening,19:18,DogCounts
0,0,0,0,7,2,16.8,2.533333333,Evening,19:20,DogCounts
0,0,0,0,7,2,16.8,2.566666667,Evening,19:22,DogCounts
0,0,1,1,7,2,16.8,2.6,Evening,19:24,DogCounts
0,0,0,0,7,2,16.8,2.633333333,Evening,19:26,DogCounts
0,0,1,1,7,2,16.8,2.666666667,Evening,19:28,DogCounts
0,0,0,0,7,2,16.8,2.7,Evening,19:30,DogCounts
0,0,0,0,7,2,16.8,2.733333333,Evening,19:32,DogCounts
0,0,0,0,7,2,16.8,2.766666667,Evening,19:34,DogCounts
0,0,0,0,7,2,16.8,2.8,Evening,19:36,DogCounts
0,0,0,0,7,2,16.8,2.833333333,Evening,19:38,DogCounts
0,0,0,0,7,2,16.8,2.866666667,Evening,19:40,DogCounts
0,0,0,0,7,2,16.8,2.9,Evening,19:42,DogCounts
0,0,0,0,7,2,16.8,2.933333333,Evening,19:44,DogCounts
0,0,0,0,7,2,16.8,2.966666667,Evening,19:46,DogCounts
0,0,0,0,8,3,16.76667,0.349996667,Evening,17:07,DogCounts
0,0,0,0,8,3,16.76667,0.38333,Evening,17:09,DogCounts
0,0,0,0,8,3,16.76667,0.416663333,Evening,17:11,DogCounts
0,0,0,0,8,3,16.76667,0.449996667,Evening,17:13,DogCounts
0,0,0,0,8,3,16.76667,0.48333,Evening,17:15,DogCounts
0,0,0,0,8,3,16.76667,0.516663333,Evening,17:17,DogCounts
0,0,0,0,8,3,16.76667,0.549996667,Evening,17:19,DogCounts
0,0,0,0,8,3,16.76667,0.58333,Evening,17:21,DogCounts
0,0,0,0,8,3,16.76667,0.616663333,Evening,17:23,DogCounts
1,0,0,1,8,3,16.76667,0.649996667,Evening,17:25,DogCounts
0,0,0,0,8,3,16.76667,0.68333,Evening,17:27,DogCounts
0,0,0,0,8,3,16.76667,0.716663333,Evening,17:29,DogCounts
0,0,0,0,8,3,16.76667,0.749996667,Evening,17:31,DogCounts
0,0,0,0,8,3,16.76667,0.78333,Evening,17:33,DogCounts
0,0,0,0,8,3,16.76667,0.816663333,Evening,17:35,DogCounts
1,0,0,1,8,3,16.76667,0.849996667,Evening,17:37,DogCounts
1,0,0,1,8,3,16.76667,0.88333,Evening,17:39,DogCounts
0,0,0,0,8,1,16.76667,1.366663333,Evening,18:08,DogCounts
0,0,0,0,8,1,16.76667,1.399996667,Evening,18:10,DogCounts
0,0,0,0,8,1,16.76667,1.43333,Evening,18:12,DogCounts
0,0,0,0,8,1,16.76667,1.466663333,Evening,18:14,DogCounts
0,0,0,0,8,1,16.76667,1.499996667,Evening,18:16,DogCounts
0,0,0,0,8,1,16.76667,1.53333,Evening,18:18,DogCounts
0,0,0,0,8,1,16.76667,1.566663333,Evening,18:20,DogCounts
0,0,0,0,8,1,16.76667,1.599996667,Evening,18:22,DogCounts
0,0,0,0,8,1,16.76667,1.63333,Evening,18:24,DogCounts
0,0,0,0,8,1,16.76667,1.666663333,Evening,18:26,DogCounts
0,0,0,0,8,1,16.76667,1.699996667,Evening,18:28,DogCounts
0,0,0,0,8,1,16.76667,1.73333,Evening,18:30,DogCounts
0,0,0,0,8,1,16.76667,1.766663333,Evening,18:32,DogCounts
0,0,0,0,8,1,16.76667,1.799996667,Evening,18:34,DogCounts
0,0,0,0,8,1,16.76667,1.83333,Evening,18:36,DogCounts
0,0,0,0,8,1,16.76667,1.866663333,Evening,18:38,DogCounts
0,0,0,0,8,1,16.76667,1.899996667,Evening,18:40,DogCounts
0,0,1,1,8,2,16.76667,2.099996667,Evening,18:52,DogCounts
0,0,0,0,8,2,16.76667,2.13333,Evening,18:54,DogCounts
0,0,0,0,8,2,16.76667,2.166663333,Evening,18:56,DogCounts
0,0,0,0,8,2,16.76667,2.199996667,Evening,18:58,DogCounts
0,0,0,0,8,2,16.76667,2.23333,Evening,19:00,DogCounts
0,0,0,0,8,2,16.76667,2.266663333,Evening,19:02,DogCounts
0,0,0,0,8,2,16.76667,2.299996667,Evening,19:04,DogCounts
0,0,0,0,8,2,16.76667,2.33333,Evening,19:06,DogCounts
0,0,0,0,8,2,16.76667,2.366663333,Evening,19:08,DogCounts
0,0,0,0,8,2,16.76667,2.399996667,Evening,19:10,DogCounts
0,0,0,0,8,2,16.76667,2.43333,Evening,19:12,DogCounts
0,0,0,0,8,2,16.76667,2.466663333,Evening,19:14,DogCounts
0,0,0,0,8,2,16.76667,2.499996667,Evening,19:16,DogCounts
0,0,0,0,8,2,16.76667,2.53333,Evening,19:18,DogCounts
0,0,0,0,8,2,16.76667,2.566663333,Evening,19:20,DogCounts
0,0,0,0,8,2,16.76667,2.599996667,Evening,19:22,DogCounts
0,0,1,1,8,2,16.76667,2.63333,Evening,19:24,DogCounts
0,0,0,0,9,3,16.73333,0.283336667,Evening,17:01,DogCounts
2,0,4,6,9,2,16.73333,0.300003333,Evening,17:02,DogCounts
0,0,0,0,9,3,16.73333,0.31667,Evening,17:03,DogCounts
0,0,3,3,9,2,16.73333,0.333336667,Evening,17:04,DogCounts
0,0,0,0,9,3,16.73333,0.350003333,Evening,17:05,DogCounts
0,1,4,5,9,2,16.73333,0.36667,Evening,17:06,DogCounts
0,0,0,0,9,3,16.73333,0.383336667,Evening,17:07,DogCounts
0,1,1,2,9,2,16.73333,0.400003333,Evening,17:08,DogCounts
0,0,0,0,9,3,16.73333,0.41667,Evening,17:09,DogCounts
0,1,2,3,9,2,16.73333,0.433336667,Evening,17:10,DogCounts
0,1,1,2,9,3,16.73333,0.450003333,Evening,17:11,DogCounts
0,1,0,1,9,2,16.73333,0.46667,Evening,17:12,DogCounts
0,0,1,1,9,3,16.73333,0.483336667,Evening,17:13,DogCounts
0,1,0,1,9,2,16.73333,0.500003333,Evening,17:14,DogCounts
0,0,2,2,9,3,16.73333,0.51667,Evening,17:15,DogCounts
0,1,0,1,9,2,16.73333,0.533336667,Evening,17:16,DogCounts
1,0,1,2,9,3,16.73333,0.550003333,Evening,17:17,DogCounts
0,0,0,0,9,2,16.73333,0.56667,Evening,17:18,DogCounts
0,0,0,0,9,3,16.73333,0.583336667,Evening,17:19,DogCounts
0,0,0,0,9,2,16.73333,0.600003333,Evening,17:20,DogCounts
0,1,0,1,9,3,16.73333,0.61667,Evening,17:21,DogCounts
0,0,1,1,9,2,16.73333,0.633336667,Evening,17:22,DogCounts
0,0,0,0,9,3,16.73333,0.650003333,Evening,17:23,DogCounts
0,0,1,1,9,2,16.73333,0.66667,Evening,17:24,DogCounts
0,0,0,0,9,3,16.73333,0.683336667,Evening,17:25,DogCounts
0,1,0,1,9,2,16.73333,0.700003333,Evening,17:26,DogCounts
0,1,0,1,9,3,16.73333,0.71667,Evening,17:27,DogCounts
0,0,1,1,9,2,16.73333,0.733336667,Evening,17:28,DogCounts
0,0,1,1,9,2,16.73333,0.76667,Evening,17:30,DogCounts
0,0,1,1,9,2,16.73333,0.800003333,Evening,17:32,DogCounts
0,0,1,1,9,2,16.73333,0.833336667,Evening,17:34,DogCounts
2,0,0,2,9,1,16.73333,1.100003333,Evening,17:50,DogCounts
0,0,0,0,9,1,16.73333,1.133336667,Evening,17:52,DogCounts
0,0,0,0,9,1,16.73333,1.16667,Evening,17:54,DogCounts
1,0,0,1,9,1,16.73333,1.200003333,Evening,17:56,DogCounts
0,0,1,1,9,1,16.73333,1.233336667,Evening,17:58,DogCounts
0,0,1,1,9,1,16.73333,1.26667,Evening,18:00,DogCounts
0,0,1,1,9,1,16.73333,1.300003333,Evening,18:02,DogCounts
0,0,0,0,9,1,16.73333,1.333336667,Evening,18:04,DogCounts
0,0,0,0,9,1,16.73333,1.36667,Evening,18:06,DogCounts
0,0,0,0,9,1,16.73333,1.400003333,Evening,18:08,DogCounts
0,0,2,2,9,1,16.73333,1.433336667,Evening,18:10,DogCounts
0,0,1,1,9,1,16.73333,1.46667,Evening,18:12,DogCounts
0,0,2,2,9,1,16.73333,1.500003333,Evening,18:14,DogCounts
0,0,1,1,9,1,16.73333,1.533336667,Evening,18:16,DogCounts
0,0,0,0,9,1,16.73333,1.56667,Evening,18:18,DogCounts
0,0,0,0,9,1,16.73333,1.600003333,Evening,18:20,DogCounts
